Product Name,Category,Sub-Category,Total_Orders,Total_Returns,Avg_Risk_Score,Risk_Level
"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,Chairs,7,0,0.046660443,Low
"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,6,0,0.050554083,Low
"Linden 12"" Wall Clock With Oak Frame",Furniture,Furnishings,1,0,0.055586564,Low
Lock-Up Easel 'Spel-Binder',Office Supplies,Binders,7,0,0.04759045,Low
Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,15,2,0.045545887,Low
"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,Phones,10,0,0.051741427,Low
Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories,6,0,0.04596489,Low
Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,12,0,0.047260692,Low
"Logitech Flash Drive, Bluetooth",Technology,Accessories,18,1,0.041907378,Low
"Logitech Flash Drive, Erganomic",Technology,Accessories,15,0,0.040452096,Low
"Logitech Flash Drive, Programmable",Technology,Accessories,19,3,0.041838725,Low
"Logitech Flash Drive, USB",Technology,Accessories,20,1,0.043155284,Low
Logitech G105 Gaming Keyboard,Technology,Accessories,5,1,0.047548658,Low
Logitech G13 Programmable Gameboard with LCD Display,Technology,Accessories,4,0,0.047086179,Low
Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,8,2,0.043008454,Low
Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,6,0,0.044375078,Low
Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,Accessories,4,1,0.049354179,Low
Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Technology,Accessories,4,1,0.049771895,Low
Logitech G600 MMO Gaming Mouse,Technology,Accessories,8,0,0.04635701,Low
Logitech G602 Wireless Gaming Mouse,Technology,Accessories,9,0,0.049409067,Low
Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,9,0,0.046353741,Low
Logitech Illuminated Ultrathin Keyboard with Backlighting,Technology,Accessories,1,0,0.051362455,Low
Logitech K350 2.4Ghz Wireless Keyboard,Technology,Accessories,5,0,0.048187341,Low
Logitech Keyboard K120,Technology,Accessories,3,0,0.052733833,Low
"Logitech Keyboard, Bluetooth",Technology,Accessories,15,0,0.043818027,Low
"Logitech Keyboard, Erganomic",Technology,Accessories,21,0,0.040695025,Low
"Logitech Keyboard, Programmable",Technology,Accessories,23,1,0.041990338,Low
"Logitech Keyboard, USB",Technology,Accessories,17,3,0.043660982,Low
Logitech M510 Wireless Mouse,Technology,Accessories,3,0,0.044430331,Low
Logitech Media Keyboard K200,Technology,Accessories,4,0,0.050017458,Low
"Logitech Memory Card, Bluetooth",Technology,Accessories,18,1,0.045928379,Low
"Logitech Memory Card, Erganomic",Technology,Accessories,18,2,0.044726103,Low
"Logitech Memory Card, Programmable",Technology,Accessories,17,2,0.042515188,Low
"Logitech Memory Card, USB",Technology,Accessories,15,0,0.041623769,Low
Logitech Mobile Speakerphone P710e - speaker phone,Technology,Phones,5,1,0.050634389,Low
"Logitech Mouse, Bluetooth",Technology,Accessories,25,1,0.042759732,Low
"Logitech Mouse, Erganomic",Technology,Accessories,20,0,0.044251385,Low
"Logitech Mouse, Programmable",Technology,Accessories,12,0,0.041974609,Low
"Logitech Mouse, USB",Technology,Accessories,18,0,0.041438932,Low
"Logitech Numeric Keypad, Bluetooth",Technology,Accessories,17,1,0.042389377,Low
"Logitech Numeric Keypad, Erganomic",Technology,Accessories,21,0,0.04227536,Low
"Logitech Numeric Keypad, Programmable",Technology,Accessories,20,2,0.043110104,Low
"Logitech Numeric Keypad, USB",Technology,Accessories,19,1,0.043162076,Low
"Logitech Router, Bluetooth",Technology,Accessories,21,1,0.043156634,Low
"Logitech Router, Erganomic",Technology,Accessories,16,2,0.042683975,Low
"Logitech Router, Programmable",Technology,Accessories,15,0,0.04306149,Low
"Logitech Router, USB",Technology,Accessories,20,0,0.042432988,Low
Logitech Trackman Marble Mouse,Technology,Accessories,9,1,0.046256228,Low
Logitech Wireless Anywhere Mouse MX for PC and Mac,Technology,Accessories,3,0,0.043562989,Low
Logitech Wireless Gaming Headset G930,Technology,Accessories,6,1,0.046075508,Low
Logitech Wireless Headset H600 Over-The-Head Design,Technology,Accessories,2,0,0.044298432,Low
Logitech Wireless Headset h800,Technology,Accessories,6,1,0.047463738,Low
Logitech Wireless Marathon Mouse M705,Technology,Accessories,8,0,0.048228973,Low
Logitech Wireless Performance Mouse MX for PC and Mac,Technology,Accessories,7,0,0.046110694,Low
Logitech Wireless Touch Keyboard K400,Technology,Accessories,3,0,0.048844078,Low
Logitech diNovo Edge Keyboard,Technology,Accessories,5,0,0.039555957,Low
Logitech Gaming G510s - Keyboard,Technology,Accessories,8,1,0.046896265,Low
Logitech Illuminated - Keyboard,Technology,Accessories,6,1,0.046660411,Low
Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,Accessories,6,0,0.048079597,Low
Logitech MX Performance Wireless Mouse,Technology,Accessories,7,0,0.043259598,Low
Logitech P710e Mobile Speakerphone,Technology,Accessories,9,1,0.047663626,Low
Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Technology,Accessories,5,0,0.044715685,Low
"Logitech Wireless Boombox Speaker - portable - wireless, wired",Technology,Accessories,2,0,0.047034265,Low
Logitech Z-906 Speaker sys - home theater - 5.1-CH,Technology,Accessories,4,1,0.043748316,Low
Longer-Life Soft White Bulbs,Furniture,Furnishings,10,1,0.048342035,Low
Loose Memo Sheets,Office Supplies,Paper,2,0,0.043546402,Low
Lumber Crayons,Office Supplies,Art,6,0,0.053246661,Low
Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Technology,Phones,3,0,0.048677087,Low
Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings,4,1,0.048723572,Low
Luxo Economy Swing Arm Lamp,Furniture,Furnishings,5,1,0.052711628,Low
Luxo Professional Combination Clamp-On Lamps,Furniture,Furnishings,5,0,0.048693979,Low
Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,Furnishings,5,0,0.046123327,Low
Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Furniture,Furnishings,4,0,0.04821451,Low
Macally Suction Cup Mount,Technology,Phones,4,0,0.049044881,Low
Magna Visual Magnetic Picture Hangers,Furniture,Furnishings,6,1,0.049444387,Low
Magnifier Swing Arm Lamp,Furniture,Furnishings,5,0,0.048404684,Low
Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,7,0,0.054770642,Low
"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Office Supplies,Envelopes,4,1,0.046233979,Low
Martin Yale Chadless Opener Electric Letter Opener,Office Supplies,Supplies,6,0,0.047786843,Low
Martin-Yale Premier Letter Opener,Office Supplies,Supplies,7,0,0.049562239,Low
"Master Big Foot Doorstop, Beige",Furniture,Furnishings,6,0,0.04794748,Low
"Master Caster Door Stop, Brown",Furniture,Furnishings,9,0,0.048722178,Low
"Master Caster Door Stop, Gray",Furniture,Furnishings,4,1,0.046525212,Low
"Master Caster Door Stop, Large Brown",Furniture,Furnishings,3,0,0.043112848,Low
"Master Caster Door Stop, Large Neon Orange",Furniture,Furnishings,7,0,0.052323171,Low
"Master Giant Foot Doorstop, Safety Yellow",Furniture,Furnishings,3,0,0.04790761,Low
Maxell 4.7GB DVD+R 5/Pack,Technology,Accessories,5,1,0.046862801,Low
Maxell 4.7GB DVD+RW 3/Pack,Technology,Accessories,4,0,0.045079661,Low
Maxell 4.7GB DVD-R,Technology,Accessories,11,0,0.049499567,Low
Maxell 4.7GB DVD-R 5/Pack,Technology,Accessories,5,0,0.045872081,Low
Maxell 4.7GB DVD-RW 3/Pack,Technology,Accessories,4,0,0.047671725,Low
"Maxell 74 Minute CD-R Spindle, 50/Pack",Technology,Accessories,5,0,0.04257982,Low
"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,5,1,0.047082549,Low
Maxell CD-R Discs,Technology,Accessories,3,0,0.048356933,Low
Maxell DVD-RAM Discs,Technology,Accessories,3,0,0.044380576,Low
"Maxell Pro 80 Minute CD-R, 10/Pack",Technology,Accessories,4,0,0.048107566,Low
Maxell LTO Ultrium - 800 GB,Technology,Accessories,8,0,0.047593476,Low
Maxell iVDR EX 500GB Cartridge,Technology,Accessories,2,0,0.041399852,Low
"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,Binders,3,0,0.053100805,Low
Mediabridge Sport Armband iPhone 5s,Technology,Phones,7,0,0.051141816,Low
"Memo Book, 100 Message Capacity, 5 3/8” x 11”",Office Supplies,Paper,3,0,0.047910234,Low
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories,5,0,0.047423696,Low
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",Technology,Accessories,4,0,0.045671964,Low
"Memorex Flash Drive, Bluetooth",Technology,Accessories,21,1,0.043819391,Low
"Memorex Flash Drive, Erganomic",Technology,Accessories,15,0,0.0426228,Low
"Memorex Flash Drive, Programmable",Technology,Accessories,20,2,0.042650294,Low
"Memorex Flash Drive, USB",Technology,Accessories,17,0,0.043447269,Low
Memorex Froggy Flash Drive 4 GB,Technology,Accessories,5,0,0.048304765,Low
Memorex Froggy Flash Drive 8 GB,Technology,Accessories,8,0,0.044132031,Low
"Memorex Keyboard, Bluetooth",Technology,Accessories,20,0,0.043204128,Low
"Memorex Keyboard, Erganomic",Technology,Accessories,21,1,0.04426092,Low
"Memorex Keyboard, Programmable",Technology,Accessories,26,1,0.042776809,Low
"Memorex Keyboard, USB",Technology,Accessories,18,0,0.043409442,Low
"Memorex Memory Card, Bluetooth",Technology,Accessories,13,1,0.043563514,Low
"Memorex Memory Card, Erganomic",Technology,Accessories,25,0,0.043548662,Low
"Memorex Memory Card, Programmable",Technology,Accessories,19,1,0.043493354,Low
"Memorex Memory Card, USB",Technology,Accessories,19,2,0.041062948,Low
Memorex Micro Travel Drive 16 GB,Technology,Accessories,6,0,0.045855496,Low
Memorex Micro Travel Drive 32 GB,Technology,Accessories,5,0,0.043586278,Low
Memorex Micro Travel Drive 4 GB,Technology,Accessories,3,0,0.04903917,Low
Memorex Micro Travel Drive 8 GB,Technology,Accessories,8,1,0.04632081,Low
Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,Accessories,6,1,0.047043357,Low
Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Technology,Accessories,2,1,0.05049275,Low
Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,Technology,Accessories,1,0,0.036420581,Low
Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,Accessories,6,0,0.050463223,Low
Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Technology,Accessories,5,0,0.050059029,Low
"Memorex Mouse, Bluetooth",Technology,Accessories,20,0,0.04309483,Low
"Memorex Mouse, Erganomic",Technology,Accessories,17,0,0.045373247,Low
"Memorex Mouse, Programmable",Technology,Accessories,15,2,0.041514723,Low
"Memorex Mouse, USB",Technology,Accessories,20,2,0.043162319,Low
"Memorex Numeric Keypad, Bluetooth",Technology,Accessories,39,1,0.043892792,Low
"Memorex Numeric Keypad, Erganomic",Technology,Accessories,28,1,0.044705417,Low
"Memorex Numeric Keypad, USB",Technology,Accessories,18,1,0.043747073,Low
"Memorex Router, Bluetooth",Technology,Accessories,22,1,0.042746087,Low
"Memorex Router, Erganomic",Technology,Accessories,25,1,0.04214509,Low
"Memorex Router, Programmable",Technology,Accessories,13,1,0.043275735,Low
"Memorex Router, USB",Technology,Accessories,17,1,0.041965435,Low
"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Office Supplies,Paper,5,0,0.044103738,Low
"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Office Supplies,Paper,2,0,0.041417794,Low
"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Paper,6,0,0.043933956,Low
"Metal Folding Chairs, Beige, 4/Carton",Furniture,Chairs,5,0,0.046873811,Low
Micro Innovations USB RF Wireless Keyboard with Mouse,Technology,Accessories,6,1,0.045786287,Low
Micro Innovations Wireless Classic Keyboard with Mouse,Technology,Accessories,2,0,0.043178655,Low
Micropad Numeric Keypads,Technology,Accessories,4,0,0.04641254,Low
Microsoft Arc Touch Mouse,Technology,Accessories,2,0,0.052018618,Low
Microsoft Natural Ergonomic Keyboard 4000,Technology,Accessories,5,0,0.046215063,Low
Microsoft Natural Keyboard Elite,Technology,Accessories,4,0,0.050562576,Low
Microsoft Sculpt Comfort Mouse,Technology,Accessories,10,0,0.044783259,Low
Microsoft Wireless Mobile Mouse 4000,Technology,Accessories,4,0,0.044991943,Low
"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,Storage,5,0,0.045246423,Low
Mitel 5320 IP Phone VoIP phone,Technology,Phones,4,0,0.048161019,Low
Mitel MiVoice 5330e IP Phone,Technology,Phones,9,1,0.050834338,Low
Mobile Personal File Cube,Office Supplies,Storage,5,1,0.046349729,Low
Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,5,0,0.054412245,Low
Mophie Juice Pack Helium for iPhone,Technology,Phones,6,1,0.051868187,Low
Motorla HX550 Universal Bluetooth Headset,Technology,Phones,4,0,0.051559822,Low
"Motorola Audio Dock, Cordless",Technology,Phones,24,0,0.044909272,Low
"Motorola Audio Dock, Full Size",Technology,Phones,17,0,0.047483554,Low
"Motorola Audio Dock, VoIP",Technology,Phones,26,0,0.043438403,Low
"Motorola Audio Dock, with Caller ID",Technology,Phones,18,0,0.04490805,Low
Motorola Droid Maxx,Technology,Phones,4,1,0.052588836,Low
Motorola HK250 Universal Bluetooth Headset,Technology,Phones,9,3,0.049033068,Low
"Motorola Headset, Cordless",Technology,Phones,20,1,0.046096499,Low
"Motorola Headset, Full Size",Technology,Phones,19,0,0.046835258,Low
"Motorola Headset, VoIP",Technology,Phones,16,1,0.048374174,Low
"Motorola Headset, with Caller ID",Technology,Phones,18,1,0.044761983,Low
Motorola L703CM,Technology,Phones,6,0,0.051699081,Low
Motorola L804,Technology,Phones,6,1,0.050476141,Low
Motorola Moto X,Technology,Phones,2,1,0.045900734,Low
"Motorola Office Telephone, Cordless",Technology,Phones,14,1,0.04829922,Low
"Motorola Office Telephone, Full Size",Technology,Phones,23,3,0.045899396,Low
"Motorola Office Telephone, VoIP",Technology,Phones,20,2,0.043296122,Low
"Motorola Office Telephone, with Caller ID",Technology,Phones,11,0,0.044506027,Low
"Motorola Signal Booster, Cordless",Technology,Phones,24,3,0.045005143,Low
"Motorola Signal Booster, Full Size",Technology,Phones,20,0,0.043501307,Low
"Motorola Signal Booster, VoIP",Technology,Phones,20,0,0.048626961,Low
"Motorola Signal Booster, with Caller ID",Technology,Phones,13,0,0.043624385,Low
"Motorola Smart Phone, Cordless",Technology,Phones,23,0,0.046198564,Low
"Motorola Smart Phone, Full Size",Technology,Phones,38,2,0.04552035,Low
"Motorola Smart Phone, with Caller ID",Technology,Phones,13,1,0.043657035,Low
"Motorola Speaker Phone, Cordless",Technology,Phones,18,1,0.045187773,Low
"Motorola Speaker Phone, Full Size",Technology,Phones,25,2,0.047083588,Low
"Motorola Speaker Phone, VoIP",Technology,Phones,20,0,0.045942117,Low
"Motorola Speaker Phone, with Caller ID",Technology,Phones,13,0,0.043439951,Low
"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,Storage,5,0,0.043875492,Low
Multicolor Computer Printout Paper,Office Supplies,Paper,5,0,0.045797142,Low
Multimedia Mailers,Office Supplies,Envelopes,1,0,0.042768404,Low
NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,Accessories,5,0,0.047702952,Low
NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,7,0,0.044260575,Low
NETGEAR RangeMax WNR1000 Wireless Router,Technology,Accessories,1,0,0.052602915,Low
"Neat Ideas Personal Hanging Folder Files, Black",Office Supplies,Storage,7,0,0.04626654,Low
NeatDesk Desktop Scanner & Digital Filing System,Technology,Machines,1,0,0.044642539,Low
Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders,6,1,0.050422473,Low
Newell 307,Office Supplies,Art,3,0,0.050068347,Low
Newell 308,Office Supplies,Art,2,1,0.051740094,Low
Newell 309,Office Supplies,Art,5,0,0.051861586,Low
Newell 31,Office Supplies,Art,5,0,0.052112072,Low
Newell 310,Office Supplies,Art,7,0,0.050827277,Low
Newell 311,Office Supplies,Art,8,0,0.049746852,Low
Newell 312,Office Supplies,Art,11,1,0.054000726,Low
Newell 313,Office Supplies,Art,3,0,0.053750882,Low
Newell 314,Office Supplies,Art,7,0,0.048279784,Low
Newell 315,Office Supplies,Art,6,1,0.051630581,Low
Newell 316,Office Supplies,Art,2,0,0.056282654,Low
Newell 317,Office Supplies,Art,7,1,0.053053629,Low
Newell 318,Office Supplies,Art,5,0,0.051592942,Low
Newell 319,Office Supplies,Art,8,0,0.050319734,Low
Newell 32,Office Supplies,Art,6,1,0.049558483,Low
Newell 320,Office Supplies,Art,7,1,0.046819661,Low
Newell 321,Office Supplies,Art,4,0,0.051810511,Low
Newell 322,Office Supplies,Art,6,0,0.054624166,Low
Newell 323,Office Supplies,Art,3,0,0.050204306,Low
Newell 324,Office Supplies,Art,7,0,0.052586791,Low
Newell 325,Office Supplies,Art,6,1,0.052259224,Low
Newell 326,Office Supplies,Art,6,0,0.048413718,Low
Newell 327,Office Supplies,Art,4,1,0.055087543,Low
Newell 328,Office Supplies,Art,3,0,0.045886963,Low
Newell 329,Office Supplies,Art,2,0,0.052896618,Low
Newell 33,Office Supplies,Art,3,0,0.053465253,Low
Newell 330,Office Supplies,Art,4,0,0.047833028,Low
Newell 331,Office Supplies,Art,4,0,0.052786708,Low
Newell 332,Office Supplies,Art,5,0,0.05430241,Low
Newell 333,Office Supplies,Art,11,0,0.050591414,Low
Newell 334,Office Supplies,Art,6,1,0.051302885,Low
Newell 335,Office Supplies,Art,4,0,0.053673859,Low
Newell 336,Office Supplies,Art,4,1,0.051375518,Low
Newell 337,Office Supplies,Art,2,0,0.047062166,Low
Newell 338,Office Supplies,Art,2,1,0.047499626,Low
Newell 339,Office Supplies,Art,3,0,0.051474567,Low
Newell 34,Office Supplies,Art,7,0,0.053878485,Low
Newell 340,Office Supplies,Art,2,0,0.04748661,Low
Newell 341,Office Supplies,Art,7,0,0.050797347,Low
Newell 342,Office Supplies,Art,1,0,0.047453661,Low
Newell 343,Office Supplies,Art,7,1,0.052796284,Low
Newell 344,Office Supplies,Art,6,0,0.050382773,Low
Newell 345,Office Supplies,Art,9,0,0.052325041,Low
Newell 346,Office Supplies,Art,5,0,0.053155229,Low
Newell 347,Office Supplies,Art,7,0,0.053587234,Low
Newell 348,Office Supplies,Art,6,1,0.050638557,Low
Newell 349,Office Supplies,Art,3,0,0.051215986,Low
Newell 35,Office Supplies,Art,9,1,0.055053933,Low
Newell 350,Office Supplies,Art,6,0,0.050001241,Low
Newell 351,Office Supplies,Art,7,0,0.051358886,Low
Newell Chalk Holder,Office Supplies,Art,7,0,0.050051325,Low
"Nokia Audio Dock, Cordless",Technology,Phones,19,1,0.045289213,Low
"Nokia Audio Dock, Full Size",Technology,Phones,15,1,0.045583808,Low
"Nokia Audio Dock, VoIP",Technology,Phones,29,0,0.043835173,Low
"Nokia Audio Dock, with Caller ID",Technology,Phones,22,2,0.046625085,Low
"Nokia Headset, Cordless",Technology,Phones,26,0,0.045914368,Low
"Nokia Headset, Full Size",Technology,Phones,15,0,0.045269629,Low
"Nokia Headset, VoIP",Technology,Phones,20,2,0.042929559,Low
"Nokia Headset, with Caller ID",Technology,Phones,27,0,0.046645396,Low
Nokia Lumia 1020,Technology,Phones,1,0,0.055356421,Low
